iteration,cpu_time,of_value,duality_gap,Variant,seed,max_clique
36,0.29819703102111816,0.0005612900119244447,0.0013268268747999832,AFW,1,6
37,0.30248117446899414,0.0005336066992315896,0.0012684046015720204,AFW,1,6
38,0.3068239688873291,0.0005284484701974617,0.001243266411739351,AFW,1,6
39,0.3144562244415283,0.0004501794844016284,0.0011705332920520948,AFW,1,6
40,0.3232409954071045,0.0004176703643318115,0.000843746089578062,AFW,1,6
41,0.3411409854888916,0.0004053727657714151,0.0008183229260000338,AFW,1,6
42,0.3580150604248047,0.0003939289411548345,0.00033729879737385345,AFW,1,6
43,0.3722400665283203,0.00038926924241287393,0.0002174734424300277,AFW,1,6
44,0.38619208335876465,0.00038783119969766416,0.00023430544646411847,AFW,1,6
45,0.4120321273803711,0.00038675238859559583,0.00016072435027620317,AFW,1,6
46,0.4389009475708008,0.0003862644080928336,0.00011179876571080284,AFW,1,6
47,0.4667332172393799,0.00038603274492639983,9.70591776731095e-05,AFW,1,6
0,0.0,0.016124977754213284,0.010568988449116768,PFW,1,6
1,0.006637096405029297,0.015366958601776616,0.011089413348986527,PFW,1,6
2,0.013265132904052734,0.014595705071363773,0.013970109071181394,PFW,1,6
3,0.01942133903503418,0.014538561109280514,0.01397854697551911,PFW,1,6
4,0.02549123764038086,0.013193791562157659,0.01672290253943789,PFW,1,6
5,0.03177809715270996,0.012703302248148862,0.017377966618267883,PFW,1,6
6,0.03770017623901367,0.01193014719136341,0.017802841714429873,PFW,1,6
7,0.04223012924194336,0.010662780024367787,0.01709055111795987,PFW,1,6
8,0.04669308662414551,0.010011492919302601,0.016485040483029463,PFW,1,6
9,0.05103325843811035,0.008088699120297143,0.012319473855035925,PFW,1,6
10,0.05530810356140137,0.007794418359156016,0.010983509378380718,PFW,1,6
11,0.059700965881347656,0.0070013847547975416,0.007017689185323533,PFW,1,6
12,0.06417727470397949,0.006787101244966748,0.006068007558634168,PFW,1,6
13,0.06889128684997559,0.006412540180997075,0.004110617568372052,PFW,1,6
14,0.07299518585205078,0.0060695392656600795,0.004771947577654887,PFW,1,6
15,0.07776427268981934,0.005776005115430605,0.004905977782223641,PFW,1,6
16,0.08243727684020996,0.005282305402180252,0.007372811181550075,PFW,1,6
17,0.08694028854370117,0.004456348887659528,0.008479809660680154,PFW,1,6
18,0.0919651985168457,0.0036965199661898925,0.007397251794644586,PFW,1,6
19,0.09700608253479004,0.0029315685649874993,0.008566066148979775,PFW,1,6
20,0.10438013076782227,0.0022241794286977363,0.004779659547068863,PFW,1,6
21,0.10855507850646973,0.0015502032373638356,0.003549755498487452,PFW,1,6
22,0.1160120964050293,0.0013781712297571014,0.00351844965230868,PFW,1,6
23,0.12036728858947754,0.0008540389008369997,0.003408304079894248,PFW,1,6
24,0.12691926956176758,0.0007053693758506464,0.0026975994507881717,PFW,1,6
25,0.13395404815673828,0.0006153709582756448,0.001606180844654504,PFW,1,6
26,0.14406299591064453,0.0005465463678963531,0.0011832901598144835,PFW,1,6
27,0.15430927276611328,0.0005256128110596558,0.0007922481279975023,PFW,1,6
28,0.16611099243164062,0.0005146875560953589,0.0006158680793685666,PFW,1,6
29,0.1767432689666748,0.0005076984382220639,0.0009223217506055803,PFW,1,6
30,0.18783211708068848,0.00048248070522592413,0.0014410430500261218,PFW,1,6
31,0.20394325256347656,0.00043093278769914536,0.000815099528406264,PFW,1,6
32,0.22271013259887695,0.0004205910218475619,0.0007289327455257887,PFW,1,6
33,0.2397172451019287,0.0004080902254569388,0.0005606314783600538,PFW,1,6
34,0.2563292980194092,0.00040141999345754184,0.0004906777323754398,PFW,1,6
35,0.26898932456970215,0.00039658715143849705,0.0003448199530845964,PFW,1,6
36,0.28397536277770996,0.0003938339765457527,0.00032941415825121296,PFW,1,6
37,0.2984483242034912,0.0003922444698927479,0.0002930579070530003,PFW,1,6
38,0.31352710723876953,0.00039009624845064226,0.00024826434556017395,PFW,1,6
39,0.3288142681121826,0.00038854068778154357,0.0001992757843055958,PFW,1,6
40,0.3454163074493408,0.00038744187275701486,0.00013964431466436788,PFW,1,6
41,0.36303019523620605,0.0003867192931258023,0.0001357055361264022,PFW,1,6
42,0.3817861080169678,0.00038628449508773646,8.69524469493527e-05,PFW,1,6
0,0.0,0.016124977754213284,0.010568988449116768,BPFW,1,6
1,0.004380941390991211,0.015366958601776616,0.011089413348986527,BPFW,1,6
2,0.00892186164855957,0.014595705071363773,0.013970109071181394,BPFW,1,6
3,0.013158798217773438,0.014538561109280514,0.01397854697551911,BPFW,1,6
4,0.017705917358398438,0.013193791562157659,0.01672290253943789,BPFW,1,6
5,0.022018909454345703,0.012703302248148862,0.017377966618267883,BPFW,1,6
6,0.026089906692504883,0.01193014719136341,0.017802841714429873,BPFW,1,6
7,0.030092716217041016,0.010662780024367787,0.01709055111795987,BPFW,1,6
8,0.034262657165527344,0.010011492919302601,0.016485040483029463,BPFW,1,6
9,0.0382227897644043,0.008088699120297143,0.012319473855035925,BPFW,1,6
10,0.04196882247924805,0.007794418359156016,0.010983509378380718,BPFW,1,6
11,0.04564690589904785,0.0070013847547975416,0.007017689185323533,BPFW,1,6
12,0.04926800727844238,0.006787101244966748,0.006068007558634168,BPFW,1,6
13,0.05321383476257324,0.006412540180997075,0.004110617568372052,BPFW,1,6
14,0.05667471885681152,0.0060695392656600795,0.004771947577654887,BPFW,1,6
15,0.06011700630187988,0.005776005115430605,0.004905977782223641,BPFW,1,6
16,0.0637969970703125,0.005282305402180252,0.007372811181550075,BPFW,1,6
17,0.06762290000915527,0.004456348887659528,0.008479809660680154,BPFW,1,6
18,0.07103681564331055,0.0036965199661898925,0.007397251794644586,BPFW,1,6
19,0.07444882392883301,0.0029315685649874993,0.008566066148979775,BPFW,1,6
20,0.0804908275604248,0.0022241794286977363,0.004779659547068863,BPFW,1,6
21,0.08407092094421387,0.0015502032373638356,0.003549755498487452,BPFW,1,6
22,0.09010481834411621,0.0013781712297571014,0.00351844965230868,BPFW,1,6
23,0.09334373474121094,0.0008540389008369997,0.003408304079894248,BPFW,1,6
24,0.09759902954101562,0.0007053693758506464,0.0026975994507881717,BPFW,1,6
25,0.10173583030700684,0.0006153709582756448,0.001606180844654504,BPFW,1,6
26,0.10776400566101074,0.0005465463678963531,0.0011832901598144835,BPFW,1,6
27,0.11550283432006836,0.0005256128110596558,0.0007922481279975023,BPFW,1,6
28,0.12376666069030762,0.0005146875560953589,0.0006158680793685666,BPFW,1,6
29,0.13113784790039062,0.0005076984382220639,0.0009223217506055803,BPFW,1,6
30,0.13412094116210938,0.00048248070522592413,0.0014410430500261218,BPFW,1,6
31,0.14009666442871094,0.00043093278769914536,0.000815099528406264,BPFW,1,6
32,0.1481468677520752,0.0004205910218475619,0.0007289327455257887,BPFW,1,6
33,0.15752577781677246,0.0004080902254569388,0.0005606314783600538,BPFW,1,6
34,0.16730093955993652,0.00040141999345754184,0.0004906777323754398,BPFW,1,6
35,0.17697691917419434,0.00039658715143849705,0.0003448199530845964,BPFW,1,6
36,0.18840384483337402,0.0003938339765457527,0.00032941415825121296,BPFW,1,6
37,0.1999199390411377,0.0003922444698927479,0.0002930579070530003,BPFW,1,6
38,0.21274280548095703,0.00039009624845064226,0.00024826434556017395,BPFW,1,6
39,0.22536396980285645,0.00038854068778154357,0.0001992757843055958,BPFW,1,6
40,0.2403090000152588,0.00038744187275701486,0.00013964431466436788,BPFW,1,6
41,0.25904178619384766,0.0003867192931258023,0.0001357055361264022,BPFW,1,6
42,0.2775998115539551,0.00038628449508773646,8.69524469493527e-05,BPFW,1,6
0,0.0,0.015934667093811142,0.012610623623776457,FW,2,6
1,0.008133888244628906,0.010058848250616348,0.021780628252797137,FW,2,6
2,0.015591859817504883,0.0071809186748299884,0.022026428275656155,FW,2,6
3,0.02302074432373047,0.006094661916468937,0.022140311492087245,FW,2,6
4,0.032193899154663086,0.0041277742474488096,0.01543746476449456,FW,2,6
5,0.04120206832885742,0.002070222337601135,0.007492593206318977,FW,2,6
6,0.05171680450439453,0.0016413607663065405,0.004903298670173994,FW,2,6
7,0.06414175033569336,0.0014911883571242404,0.003946358511120125,FW,2,6
8,0.07761788368225098,0.0013405783871883944,0.002841939263212261,FW,2,6
9,0.09378290176391602,0.0012542758592643574,0.0021382853815971777,FW,2,6
10,0.10420584678649902,0.0009998585724778136,0.0013041636903116905,FW,2,6
11,0.1212167739868164,0.0009824136637178733,0.0015845041475456255,FW,2,6
12,0.1381378173828125,0.0009461963922242326,0.001636815356296661,FW,2,6
13,0.15465402603149414,0.0009236654439870491,0.0017072954616115345,FW,2,6
14,0.17328190803527832,0.0008775688696738658,0.0015233068977906967,FW,2,6
15,0.18393778800964355,0.0007822247706692595,0.0014129566933975628,FW,2,6
16,0.20021891593933105,0.0007451265844150912,0.001553864863299756,FW,2,6
17,0.21542000770568848,0.0006958438444234689,0.0014142644427766501,FW,2,6
18,0.22980904579162598,0.0006696414148453923,0.0014352822615941833,FW,2,6
19,0.24523282051086426,0.0006241430302005289,0.001413024251706419,FW,2,6
20,0.2603878974914551,0.000605729696879306,0.0011591297940354891,FW,2,6
21,0.27631378173828125,0.0005904696510157121,0.001176790705591322,FW,2,6
22,0.29227304458618164,0.0005718900903495697,0.0010745553232660238,FW,2,6
23,0.31006383895874023,0.0005498880722894538,0.001076125651906061,FW,2,6
24,0.32671284675598145,0.0005400013550791332,0.0010635858640027026,FW,2,6
25,0.34250593185424805,0.0005218649533562716,0.0008130357861927391,FW,2,6
26,0.36078500747680664,0.0005121218178248976,0.0008957711510241406,FW,2,6
27,0.3811209201812744,0.000497183826588584,0.0008059483729163246,FW,2,6
28,0.39880895614624023,0.00048775343581046167,0.000722585648999059,FW,2,6
29,0.4163479804992676,0.00048072367687847115,0.0006108064873001897,FW,2,6
30,0.4381859302520752,0.0004744912459228,0.0005054329411629976,FW,2,6
31,0.4583559036254883,0.00047198706538733193,0.0005848683794858132,FW,2,6
32,0.47669291496276855,0.0004663661350895982,0.0005913183413701781,FW,2,6
33,0.49678993225097656,0.00046069992749817165,0.0004828607228411341,FW,2,6
34,0.5170948505401611,0.00045593577086610004,0.00035391586676332377,FW,2,6
35,0.5390028953552246,0.00045337002049966607,0.00039706554672852594,FW,2,6
36,0.5588579177856445,0.00045071005103196246,0.00030171254989822997,FW,2,6
37,0.5824489593505859,0.00044903886255521656,0.000282595780364143,FW,2,6
38,0.6043269634246826,0.0004478684442230795,0.0002311122205958569,FW,2,6
39,0.6277329921722412,0.0004468564411848231,0.0002641542785417023,FW,2,6
40,0.6503579616546631,0.0004461352056330799,0.0003403053574632837,FW,2,6
41,0.6714730262756348,0.00044382664954126813,0.00019408693252577857,FW,2,6
42,0.6946671009063721,0.0004432504315382909,0.00024413503712796523,FW,2,6
43,0.7191929817199707,0.0004419808922306906,0.00021348224447214972,FW,2,6
44,0.7416160106658936,0.0004412184223197017,0.00025844761116037315,FW,2,6
45,0.7633810043334961,0.00044055785152556,0.00018495088063188512,FW,2,6
46,0.7876880168914795,0.00044021497578510937,0.0002308857802099501,FW,2,6
47,0.8112897872924805,0.0004392156872935671,0.000214982416584162,FW,2,6
48,0.8357598781585693,0.000438342461476674,0.0002607635253819917,FW,2,6
49,0.8578529357910156,0.0004375507634360502,0.00025885565353741326,FW,2,6
50,0.8817789554595947,0.00043691933355087076,0.0001857583225664175,FW,2,6
51,0.9082748889923096,0.00043654352264051774,0.00023639111938662897,FW,2,6
52,0.9326059818267822,0.00043545762536621036,0.00027290197121807063,FW,2,6
53,0.9557557106018066,0.0004345551090600559,0.0002829771723016227,FW,2,6
54,0.9778850078582764,0.00043325125615938337,0.00020880836304415753,FW,2,6
55,1.0020089149475098,0.0004325014206338672,0.0001809509440743969,FW,2,6
56,1.026796817779541,0.0004322071749914925,0.000230700953345957,FW,2,6
57,1.0507919788360596,0.0004311780781670616,0.00027353405810255535,FW,2,6
58,1.072934865951538,0.0004302411637586454,0.0001922801313225569,FW,2,6
59,1.0970571041107178,0.0004297926536517793,0.00018040497536207485,FW,2,6
60,1.121056079864502,0.00042943444494344035,0.00023003921021957392,FW,2,6
61,1.144745111465454,0.00042838136178028794,0.0002036514355201905,FW,2,6
62,1.169227123260498,0.00042775696539301016,0.00024713058952944243,FW,2,6
63,1.1924700736999512,0.0004264881481707292,0.0001408053165461149,FW,2,6
64,1.2175488471984863,0.00042620641683961246,0.00016873936444663205,FW,2,6
65,1.2445499897003174,0.0004256482506730184,0.00014010480252858574,FW,2,6
66,1.2707290649414062,0.0004253392402739454,0.00016896958208153433,FW,2,6
67,1.2963788509368896,0.0004247522545663881,0.00012584708121909796,FW,2,6
68,1.3221478462219238,0.0004246176148005799,0.0001518398720091268,FW,2,6
69,1.3476629257202148,0.0004242171564430295,0.0001391388248297827,FW,2,6
70,1.3734300136566162,0.0004239516170900274,0.00016548751468869048,FW,2,6
71,1.3995048999786377,0.00042342533315803556,0.00013854265632909913,FW,2,6
72,1.4256157875061035,0.0004231334516546706,0.0001657881188563518,FW,2,6
73,1.4509859085083008,0.0004225791901887129,0.00012502742594117935,FW,2,6
74,1.4769937992095947,0.00042245241275625075,0.0001495486545608171,FW,2,6
75,1.5016658306121826,0.00042207487201564566,0.00013756930046131773,FW,2,6
76,1.5281469821929932,0.00042182458351203313,0.00016242263360908098,FW,2,6
77,1.5536949634552002,0.00042132834977544646,0.00013706443995048463,FW,2,6
78,1.57859206199646,0.00042105267018843404,0.00016278042646874518,FW,2,6
79,1.6038668155670166,0.0004205293406420815,0.00012425689930026107,FW,2,6
80,1.6306078433990479,0.0004202138169745738,0.00013357564732075357,FW,2,6
81,1.6550819873809814,0.0004199952588221208,0.00012267587147943767,FW,2,6
82,1.680600881576538,0.00041969132950315217,0.00013290987791904365,FW,2,6
83,1.705190896987915,0.0004194886623985389,0.00011082704535455072,FW,2,6
84,1.7297348976135254,0.0004192529508741796,0.00012265302430367346,FW,2,6
85,1.7485299110412598,0.00041913123433077966,0.00016080306858329665,FW,2,6
86,1.7657389640808105,0.00041864686766241024,0.00012983577372108895,FW,2,6
87,1.7823708057403564,0.00041847295764605694,0.00015102317698158948,FW,2,6
88,1.7995209693908691,0.000418081286390539,0.00012967705038626398,FW,2,6
89,1.8167188167572021,0.0004178811635547196,0.00016162717624427754,FW,2,6
90,1.8344757556915283,0.00041739149395828343,0.0001220303594439082,FW,2,6
91,1.8535478115081787,0.00041708278392553916,0.00014491198311513797,FW,2,6
92,1.8714220523834229,0.00041675666490247694,0.0001155264503044359,FW,2,6
93,1.8897550106048584,0.00041650192053093376,0.0001223698309674981,FW,2,6
94,1.9079539775848389,0.0004161967631745718,9.042259048740063e-05,FW,2,6
0,0.0,0.015934667093811142,0.012610623623776457,AFW,2,6
1,0.002710103988647461,0.015459230963911547,0.011361838717855934,AFW,2,6
2,0.00540614128112793,0.015299444404115198,0.011469654199989809,AFW,2,6
3,0.010621070861816406,0.009956215479387843,0.022424489315506,AFW,2,6
4,0.015675067901611328,0.007123273168917838,0.02196858923501193,AFW,2,6
5,0.021377086639404297,0.003288415899911106,0.009336294182713239,AFW,2,6
6,0.023948192596435547,0.0032807845604580404,0.00932366991328398,AFW,2,6
7,0.02742624282836914,0.0032561627143605134,0.00928228174980394,AFW,2,6
8,0.030196189880371094,0.003207121804328917,0.009235343088044416,AFW,2,6
9,0.036875009536743164,0.0021902323637277925,0.007147569823444053,AFW,2,6
10,0.043862104415893555,0.0017891698473981518,0.005086051959856559,AFW,2,6
11,0.05183911323547363,0.0016127333523791505,0.00492530109333571,AFW,2,6
12,0.05991506576538086,0.0013986864760493802,0.0031532888806961737,AFW,2,6
13,0.0696861743927002,0.001331131786591338,0.0024672880084166205,AFW,2,6
14,0.07987689971923828,0.001276982962292079,0.002013214434489267,AFW,2,6
15,0.09100198745727539,0.0012324826600374158,0.0010870362526477898,AFW,2,6
16,0.10349202156066895,0.0012243829220375303,0.0011591927259896992,AFW,2,6
17,0.11057305335998535,0.0010867003049590041,0.0016232844370638213,AFW,2,6
18,0.11337804794311523,0.0010775394393457924,0.0016058684002791099,AFW,2,6
19,0.1165461540222168,0.0010355070641861646,0.0015263170694629529,AFW,2,6
20,0.11923909187316895,0.0010072607787474227,0.0014490940662084235,AFW,2,6
21,0.12195420265197754,0.000958105936903293,0.0013153987037270107,AFW,2,6
22,0.1246190071105957,0.00091993288766863,0.0012707904386745424,AFW,2,6
23,0.12787890434265137,0.0008849839563993605,0.0012298285834402463,AFW,2,6
24,0.13048410415649414,0.0008265655166240422,0.0013793707555175626,AFW,2,6
25,0.13374710083007812,0.0008163268104043269,0.0014890922718211173,AFW,2,6
26,0.1368861198425293,0.0007967856495026863,0.0014951209491154249,AFW,2,6
27,0.13955307006835938,0.0007727623877136203,0.0015326245302835096,AFW,2,6
28,0.14232516288757324,0.0007622368827782344,0.0016457768006391885,AFW,2,6
29,0.14523983001708984,0.0007280833533934442,0.0018005503207914003,AFW,2,6
30,0.14841723442077637,0.0007170273022467673,0.0018063476314389654,AFW,2,6
31,0.15106701850891113,0.000714405826854385,0.0017950301676479116,AFW,2,6
32,0.15656614303588867,0.000684413542516278,0.0014720393320428024,AFW,2,6
33,0.16357684135437012,0.0006472289031884883,0.001731346701250223,AFW,2,6
34,0.16710209846496582,0.0005923407142505844,0.001620856275124967,AFW,2,6
35,0.16971707344055176,0.0005273833254611195,0.0014902625323270345,AFW,2,6
36,0.17237520217895508,0.0005215739271421507,0.0014643450324285693,AFW,2,6
37,0.17745018005371094,0.0004334138369591933,0.0010984944821359733,AFW,2,6
38,0.18759608268737793,0.0004166524179556857,0.0009215428001868995,AFW,2,6
39,0.19939017295837402,0.0003985267071294719,0.00041954476645359546,AFW,2,6
40,0.20692992210388184,0.000396492056279874,0.00037441659817368954,AFW,2,6
41,0.2157142162322998,0.00039078855804185577,0.00029291085202867847,AFW,2,6
42,0.22428607940673828,0.000389261711952057,0.00023246347423071,AFW,2,6
43,0.235076904296875,0.00038865802945592626,0.0001654177334350982,AFW,2,6
44,0.2457730770111084,0.00038724032321863015,0.00012308213062490423,AFW,2,6
45,0.25687313079833984,0.00038635996502758146,6.807806947569067e-05,AFW,2,6
0,0.0,0.015934667093811142,0.012610623623776457,PFW,2,6
1,0.0027158260345458984,0.015186459976272354,0.01295374083013218,PFW,2,6
2,0.005445957183837891,0.014856456076727524,0.014410372970939687,PFW,2,6
3,0.008814811706542969,0.014084838786310715,0.017080696674007256,PFW,2,6
4,0.011667966842651367,0.013322344296029595,0.018538867187875636,PFW,2,6
5,0.01488804817199707,0.012007111998058404,0.019353648713085578,PFW,2,6
6,0.0175020694732666,0.011754790266056622,0.01935237765642473,PFW,2,6
7,0.02022099494934082,0.011028150354741348,0.01919001028172692,PFW,2,6
